,Strength,MSE,Method,A,A0,A1
6335,4.25,2.221514880535005,ar,[ 2.9443416  -0.90705556],2.9443416048543076,-0.9070555629576681
6336,4.25,3.800263598563641,ar,[-4.80414431  3.96386241],-4.804144312634089,3.9638624104309206
6337,4.25,3.0292128710264095,ar,[ 5.02200835 -1.12330567],5.022008354005321,-1.1233056688330016
6338,4.25,1.9470095323011454,ar,[3.33487707 8.51356187],3.3348770686489972,8.513561866944462
6339,4.25,2.602941114103614,ar,[ 1.14195302 -5.3101953 ],1.1419530188017921,-5.31019530271669
6340,4.25,2.417978482250364,ar,[ 3.00839288 -1.78614205],3.0083928807069853,-1.7861420461750162
6341,4.25,5.819011285247241,ar,[-10.44673077  -0.04486389],-10.446730765403005,-0.044863892597348375
6342,4.25,1.755353111167307,ar,[1.99615436 2.79974447],1.9961543608096972,2.7997444652716696
6343,4.25,2.3042730931627755,ar,[5.15842969 2.00359001],5.1584296855130285,2.003590008499982
6344,4.25,1.7777594378771504,ar,[ 0.2030166  -1.08469917],0.20301659986129186,-1.0846991688019523
6345,4.25,2.0468873659201425,ar,[-1.03121437  2.67076869],-1.0312143739151975,2.6707686858759616
6346,4.25,1.769545297092229,ar,[1.80180207 2.28424014],1.801802067500628,2.284240136510423
6347,4.25,2.8655982213703113,ar,[5.86846683 0.64979042],5.868466830984904,0.6497904212988116
6348,4.25,1.8596663771637296,ar,[ 5.18794293 10.28427427],5.187942932723607,10.284274274273335
6349,4.25,1.8633718654476068,ar,[-0.04492887  2.68184242],-0.04492887079371034,2.681842415992604
6350,4.25,2.869765333789573,ar,[-9.8641119  -6.75569693],-9.864111904291478,-6.755696934374762
6351,4.25,5.624263789424191,ar,[-5.40498448  7.04387755],-5.404984480185616,7.043877545489923
6352,4.25,1.811796755567512,ar,[3.37288441 3.06897772],3.37288441246972,3.068977720978518
6353,4.25,1.7652611271408063,ar,[-1.79804594 -2.79654723],-1.7980459396691582,-2.796547229844439
6354,4.25,2.1255524586264785,ar,[-2.7231504   0.56027338],-2.723150401766199,0.5602733839856839
6355,4.25,1.905910544043416,ar,[3.52729308 2.3574595 ],3.527293082016522,2.3574594978204657
6356,4.25,1.765085908742821,ar,[1.3619233  2.97608418],1.3619233042087182,2.976084177706479
6357,4.25,2.674261237029572,ar,[-3.16935616  2.65889558],-3.169356155757815,2.6588955787716846
6358,4.25,1.7549100999318812,ar,[0.79431986 1.14425235],0.7943198555181252,1.144252347546578
6359,4.25,2.1511032350675356,ar,[ 1.47504262 -2.50425156],1.475042617476121,-2.504251556465258
6360,4.25,1.8248467484029736,ar,[-0.81563024  0.44181385],-0.8156302373162082,0.44181385104060206
6361,4.25,1.891626577384596,ar,[-1.03981316  1.29394422],-1.0398131559930983,1.2939442198520044
6362,4.25,2.484836580403678,ar,[-5.77907482 -2.22478031],-5.77907481998897,-2.224780305665517
6363,4.375,3.8998079670467125,ar,[ 6.00363241 -2.26882545],6.003632411779348,-2.26882544871259
6364,4.375,1.9736384497357098,ar,[-0.62013401 -4.62350298],-0.6201340108806304,-4.623502984996384
6365,4.375,2.0302801262701275,ar,[-0.49191168 -4.98904903],-0.4919116844662716,-4.989049031713792
6366,4.375,5.112386143555876,ar,[ 5.00505273 -6.72462516],5.005052728558241,-6.724625156765635
6367,4.375,2.781387594668924,ar,[-4.59113649  0.87321334],-4.591136492810299,0.8732133431743605
6368,4.375,1.7479392128729665,ar,[-3.32985085 -5.53319519],-3.3298508545729457,-5.533195188479562
6369,4.375,1.8022095099765059,ar,[5.71508881 7.06000402],5.715088813408113,7.060004022577224
6370,4.375,3.813890068867084,ar,[-5.80332716  2.32863757],-5.803327164801786,2.3286375671714685
6371,4.375,1.7487248184782473,ar,[2.30597345 4.16889156],2.3059734533129164,4.16889156405346
6372,4.375,2.035254892453902,ar,[-1.49166806  1.80913114],-1.4916680575597951,1.809131144800624
6373,4.375,4.879265553493368,ar,[ 4.50125652 -6.86264888],4.501256524430277,-6.862648876675584
6374,4.375,1.9177697792822288,ar,[2.73115592 0.84772732],2.731155923079169,0.8477273165055986
6375,4.375,2.4669794640656773,ar,[-5.24334262 -1.28905518],-5.24334261972461,-1.289055177440859
6376,4.375,1.813167117536522,ar,[-0.37329388  1.42402627],-0.37329387537179837,1.424026273260894
6377,4.375,1.7421299984418799,ar,[-0.53549682 -0.86308011],-0.5354968241289672,-0.8630801126866992
6378,4.375,1.7638744201137215,ar,[-0.98128415 -1.91895294],-0.9812841490858597,-1.918952936803557
6379,4.375,1.9944379417888622,ar,[ 0.36926145 -3.12264112],0.3692614457550239,-3.122641120350634
6380,4.375,1.8567888055868316,ar,[6.26558173 6.84803351],6.265581725744412,6.848033512473804
6381,4.375,2.012983958459876,ar,[-0.32926195  3.33840733],-0.3292619483788796,3.338407334385204
6382,4.375,3.719215482090786,ar,[-6.12043849  1.55866802],-6.120438491779894,1.5586680184353563
6383,4.375,1.8438758151936896,ar,[-0.82990136  1.0817378 ],-0.8299013551838264,1.0817378027424476
6384,4.375,2.2995988382798873,ar,[-1.71717698 -8.19059215],-1.7171769781015744,-8.190592150496954
6385,4.375,3.048410911064415,ar,[ 4.84876117 -1.40562235],4.848761165657397,-1.4056223481684393
6386,4.375,3.858846298037637,ar,[ 4.66267985 -4.13912099],4.662679847235735,-4.139120993832685
6387,4.375,2.6509135671582023,ar,[0.03943414 7.38739498],0.0394341432982091,7.3873949807767385
6388,4.375,1.7646090367406817,ar,[3.71025637 5.73402753],3.7102563666977386,5.7340275297197145
6389,4.375,1.746173973716676,ar,[-0.67544406 -1.00025676],-0.6754440581464738,-1.0002567644797424
6390,4.375,2.095670658415076,ar,[0.42817179 5.12731012],0.42817178694503216,5.127310115468242
6391,4.375,2.769813268744602,ar,[ 4.83412603 -0.41203799],4.834126027568824,-0.4120379860616678
6392,4.375,2.5416639130743226,ar,[-3.31682689  1.90921946],-3.316826893373945,1.9092194597409942
6393,4.375,2.223030833655227,ar,[ 3.35537866 -0.43062803],3.355378655562478,-0.4306280293924707
6394,4.375,1.9050454555622334,ar,[4.57651274 9.87056265],4.576512738119959,9.870562651995652
6395,4.375,1.7783102939064739,ar,[-1.97032432 -2.24162477],-1.9703243190043713,-2.2416247748471383
6396,4.375,1.8992226746670233,ar,[-3.20571199 -7.78255032],-3.2057119904370537,-7.782550316137845
6397,4.375,4.406825538165918,ar,[ 7.74315135 -0.85713757],7.743151345133835,-0.8571375655179644
6398,4.375,8.498159715864388,ar,[  6.38005359 -10.44059635],6.380053593636923,-10.440596348689008
6399,4.375,1.8505391860282094,ar,[ 0.86917019 -1.02989189],0.8691701888411452,-1.0298918916608666
6400,4.375,1.7503364750387342,ar,[1.00946193 1.08044425],1.0094619267223395,1.0804442484558858
6401,4.375,2.632181478802783,ar,[-3.58369328  1.80355403],-3.583693279255556,1.8035540298939459
6402,4.375,6.592523791039241,ar,[-9.93448074  2.04203417],-9.934480741720302,2.042034167170682
6403,4.375,1.849149389561415,ar,[0.97044477 3.91351237],0.9704447695954188,3.913512370514081
6404,4.5,2.1117390331156973,ar,[6.21017684 4.5483653 ],6.210176837989748,4.548365296821619
6405,4.5,3.7589996230113654,ar,[ 7.12046614 -0.32216302],7.120466141059476,-0.3221630177152088
6406,4.5,1.9507709146648375,ar,[ 0.97552968 -2.06467226],0.975529684878495,-2.06467226112326
6407,4.5,1.8832422978739871,ar,[ 0.91060736 -1.56882461],0.9106073589956672,-1.5688246079794381
6408,4.5,1.7789205056346333,ar,[ 0.36873872 -0.76466867],0.36873871818178494,-0.7646686673471916
6409,4.5,3.6689402713496237,ar,[ 0.66325737 11.64105584],0.6632573720689002,11.641055835418358
6410,4.5,1.7928979420082805,ar,[-3.39647929 -6.45033725],-3.3964792870656004,-6.450337245964906
6411,4.5,1.7513583981474592,ar,[0.81648533 2.08892485],0.8164853334653069,2.0889248532893827
6412,4.5,1.8630250315179149,ar,[1.94306848 0.11080884],1.9430684792686412,0.11080883817751534
6413,4.5,2.6681494838102604,ar,[5.11387159 0.1822877 ],5.113871586913541,0.1822876980579272
6414,4.5,1.8011489348060885,ar,[3.3101051 6.8324643],3.3101050966589383,6.832464298021845
6415,4.5,2.24697329520415,ar,[-5.09861578 -2.2817397 ],-5.098615776193961,-2.2817396960772793
6416,4.5,4.7796953619788844,ar,[ 5.33931277 -5.39611637],5.339312766187506,-5.3961163683223585
6417,4.5,1.7855578937827115,ar,[1.66010402 0.88416087],1.6601040206819566,0.884160872250791
6418,4.5,4.692823687013928,ar,[  0.77571833 -11.98688521],0.7757183274687252,-11.986885207751259
6419,4.5,5.774817043557412,ar,[ 8.56680683 -2.60909976],8.566806833691558,-2.6090997551726396
6420,4.5,2.0076918226995466,ar,[5.94290883 4.94925628],5.942908827705909,4.949256275986748
6421,4.5,1.8072402978729223,ar,[-3.07737662 -6.25366357],-3.0773766224517782,-6.253663565045082
6422,4.5,2.064445619891292,ar,[ 0.73402221 -3.3876539 ],0.7340222128161189,-3.3876539044777245
6423,4.5,1.8470661993494941,ar,[ 1.3367417  -0.45494969],1.3367417034337907,-0.4549496882580748
6424,4.5,3.2621095414444046,ar,[-9.04787667 -4.07405474],-9.047876666402372,-4.074054742125729
6425,4.5,1.9241496800845252,ar,[ 1.77500085 -0.43368237],1.77500084545684,-0.43368237223994477
6426,4.5,2.026137125057689,ar,[-3.7796051  -1.65824631],-3.7796051042183927,-1.6582463137120458
6427,4.5,1.8609439053106092,ar,[-2.69253933 -1.5505776 ],-2.6925393284524612,-1.5505775962840787
6428,4.5,2.554688901714725,ar,[ 2.76684937 -2.70639699],2.7668493674288257,-2.706396992177366
6429,4.5,1.8105786462718105,ar,[-3.91346431 -4.12201711],-3.9134643082001594,-4.122017114925071
6430,4.5,3.5615339340990078,ar,[ 4.82331788 -3.22459072],4.823317882256395,-3.2245907215412046
6431,4.5,2.3592018782186077,ar,[ 3.69394126 -0.4447386 ],3.693941260732582,-0.4447386020047567
6432,4.5,2.8287811183928877,ar,[ 4.19939392 -1.74373567],4.1993939195766306,-1.7437356742861692
6433,4.5,2.294827663272481,ar,[3.8275641 0.0434533],3.8275640962375377,0.043453298524870065
6434,4.5,3.6185000380269288,ar,[ 6.13444099 -1.3672858 ],6.134440991204236,-1.3672858042586742
6435,4.5,3.811085168343528,ar,[-5.02356174  3.54262934],-5.023561739298461,3.542629337227877
6436,4.5,1.7738702659736576,ar,[ 0.36024166 -0.00154589],0.36024166462320456,-0.0015458920389594503
6437,4.5,2.823448191487785,ar,[-2.56153081  4.05000024],-2.56153081001188,4.050000239644013
6438,4.5,1.7545930989531497,ar,[-2.55943552 -4.42415341],-2.559435523102509,-4.424153410631923
6439,4.5,1.8954953095554186,ar,[5.62689432 5.45127303],5.626894323877842,5.451273029869491
6440,4.5,1.8506216976509529,ar,[-0.36968752 -3.16368277],-0.36968752318504766,-3.1636827731148776
6441,4.5,5.457277155345296,ar,[ 6.1277665  -5.69727706],6.1277665012202585,-5.69727706178205
6442,4.5,2.1817098595053785,ar,[-3.92423606 -0.83033   ],-3.924236060508813,-0.8303300011068946
6443,4.5,3.002402931636278,ar,[-4.7922375   1.39853428],-4.792237499161694,1.398534277473663
6444,4.5,1.7794190537801216,ar,[-3.48547891 -3.94579122],-3.485478905736371,-3.945791215216196
6445,4.5,3.188679963468752,ar,[-5.17829558  1.40787387],-5.178295577653367,1.4078738709747258
6446,4.625,4.236157445075464,ar,[ 6.63388909 -2.23249156],6.633889087242657,-2.2324915600816064
6447,4.625,1.9089099674155185,ar,[-3.28741316 -1.9617311 ],-3.287413162543754,-1.9617310967645651
6448,4.625,5.353405624077416,ar,[-2.53202719 10.84048211],-2.532027190427583,10.840482112992706
6449,4.625,1.8349983675259343,ar,[2.98074363 6.57156475],2.980743628364976,6.571564746658796
6450,4.625,2.263992775990063,ar,[ 2.57001646 -1.61724676],2.57001646059377,-1.6172467602223948
6451,4.625,1.8276779563523304,ar,[-0.81260729 -3.45732207],-0.8126072925708899,-3.457322066707122
6452,4.625,3.6735365094464245,ar,[-5.27525857  2.68542434],-5.27525856906707,2.6854243436832603
6453,4.625,4.872799999641648,ar,[ 6.10796545 -4.48224103],6.107965446131056,-4.482241029199805
6454,4.625,2.729831989737267,ar,[ 0.78127256 -6.43118607],0.7812725595465145,-6.431186067223685
6455,4.625,5.699302725836025,ar,[ 5.53233406 -6.97749224],5.532334064909643,-6.9774922395714825
6456,4.625,4.052029963037519,ar,[ 6.75525172 -1.54127234],6.755251724602486,-1.5412723381464488
6457,4.625,2.6988166256327477,ar,[-1.3274776   5.42357268],-1.3274775952894922,5.4235726766826335
6458,4.625,2.2082493468373814,ar,[-3.31702778  0.18187096],-3.3170277797467156,0.18187096279295956
6459,4.625,2.2597517975418318,ar,[-1.77514657  2.86015184],-1.7751465740933687,2.8601518354274953
6460,4.625,2.1355878952166045,ar,[3.45825574 0.45051011],3.45825573558931,0.4505101096897417
6461,4.625,1.7819999966338111,ar,[1.32360794 3.58650311],1.3236079397534175,3.5865031102490175
6462,4.625,4.218601437767087,ar,[-4.49731968  5.25745896],-4.497319682562248,5.257458957233519
6463,4.625,1.7517484465446345,ar,[ 6.57627732 10.87131259],6.576277322649327,10.871312591788476
6464,4.625,4.128140195513086,ar,[ 4.32774366 -5.27792464],4.327743660197128,-5.277924636200436
6465,4.625,1.7938904410492555,ar,[-1.35785407 -3.60022104],-1.3578540684130411,-3.600221035197232
6466,4.625,2.0041973410411926,ar,[-2.36698196  0.50429082],-2.3669819640336485,0.5042908211643976
6467,4.625,2.4781246918632793,ar,[ 1.55533364 -4.30444603],1.555333639099862,-4.304446029997754
6468,4.625,2.117622532846365,ar,[4.83945216 2.69112496],4.839452163265883,2.6911249551715493
6469,4.625,7.255435521105319,ar,[ 7.9266826  -6.16610775],7.9266825982685996,-6.1661077540968545
6470,4.625,1.8057455342104591,ar,[-3.15246289 -3.27708738],-3.152462893700199,-3.2770873812422003
6471,4.625,3.4471947166991153,ar,[ 3.90616603 -4.16357155],3.906166033451067,-4.163571548526072
6472,4.625,6.99535428510053,ar,[-9.57694805  3.25561507],-9.576948053839322,3.2556150664447943
6473,4.625,1.7481514127486182,ar,[-1.20089725 -1.33476628],-1.200897251130496,-1.3347662817763022
6474,4.625,2.854766158444608,ar,[ 0.57521033 -7.11382254],0.5752103317737152,-7.113822543606226
6475,4.625,2.9067780304918043,ar,[ 2.20154314 -4.93588447],2.201543141340382,-4.935884471462369
6476,4.625,1.7556279648878053,ar,[0.1831167 1.425712 ],0.1831167008385676,1.4257120026838008
6477,4.625,3.3098219351529914,ar,[-8.24459495 -2.64943454],-8.244594950111393,-2.649434542515739
6478,4.625,1.7602652418524356,ar,[0.0758209  0.09961036],0.07582090467971198,0.09961035987052483
6479,4.625,1.9953092425850323,ar,[4.05978723 2.22836569],4.059787228073066,2.2283656889701122
6480,4.625,2.6713596247865747,ar,[ 0.34454713 -6.84047697],0.34454713480820937,-6.840476970451066
6481,4.625,2.3726640432610324,ar,[4.46981756 0.66281793],4.469817557493198,0.6628179275966055
6482,4.625,1.9062159475408489,ar,[-0.09626127  3.08644017],-0.09626127405623602,3.0864401681574027
6483,4.625,1.977598007031203,ar,[3.47030783 8.87959071],3.47030783145794,8.879590707619217
6484,4.625,12.509497744818733,ar,[-19.03050905  -3.12973672],-19.03050904806984,-3.129736716998188
6485,4.625,1.755290681665748,ar,[0.98336672 2.39918704],0.9833667204929624,2.399187040997926
6486,4.625,4.328275933171739,ar,[ 5.18044994 -4.66162125],5.180449941768893,-4.661621252267845
6487,4.625,2.380580281240489,ar,[2.44385578 9.76494081],2.443855775205533,9.764940809053243
6488,4.625,2.1385350317181873,ar,[1.32344493 6.75197433],1.3234449338080043,6.751974334288431
6489,4.625,1.7410961072883373,ar,[-2.13948771 -3.14113717],-2.1394877095193436,-3.141137167121257
6490,4.75,2.24097535678624,ar,[6.26368728 3.97944876],6.263687283569396,3.9794487643883247
6491,4.75,2.5781351701240522,ar,[-3.38194242  1.96131034],-3.381942424098094,1.9613103353801074
6492,4.75,2.392382241163501,ar,[5.00613529 1.29373567],5.006135285615084,1.293735669515912
6493,4.75,5.908977620512513,ar,[-5.19725795  7.89606295],-5.197257949999689,7.896062951990375
6494,4.75,1.958574130093556,ar,[4.16228856 2.82325089],4.1622885634288025,2.8232508917951407
6495,4.75,1.882182938414829,ar,[-1.75406279  0.25964027],-1.7540627885563917,0.25964027069426493
6496,4.75,1.8140007725570713,ar,[0.21865242 2.34198844],0.21865242456605355,2.3419884429108166
6497,4.75,1.7248595626085783,ar,[3.66196166 5.52213505],3.6619616633183556,5.52213504971892
6498,4.75,3.0919016443455702,ar,[-4.26756038  2.51036306],-4.267560378636489,2.51036306429293
6499,4.75,3.7288232454936416,ar,[7.81045272 0.89281081],7.810452718082047,0.8928108087308906
6500,4.75,1.778866828989007,ar,[1.2253226  0.36626657],1.2253226037231193,0.36626657034537424
6501,4.75,2.366251922728508,ar,[ 2.16511125 -2.7425281 ],2.1651112526240914,-2.742528104939193
6502,4.75,2.888216832719255,ar,[-0.88457813  6.85639755],-0.8845781316546317,6.856397548941471
6503,4.75,2.407614787460762,ar,[6.40570333 3.13046937],6.405703331053415,3.130469373501848
6504,4.75,1.7846199764503061,ar,[-1.33372602 -3.24202357],-1.33372602194207,-3.2420235651819826
6505,4.75,3.428411049906991,ar,[ 4.4048766  -3.38790543],4.404876599394952,-3.3879054304130323
6506,4.75,6.264995329481062,ar,[-12.60230449  -2.52194117],-12.602304490400403,-2.521941171177136
6507,4.75,2.386698900649976,ar,[-0.43326268  5.48878323],-0.43326267700804205,5.488783229162011
6508,4.75,3.2600869827892036,ar,[0.26629446 9.79627801],0.2662944618335749,9.79627800738462
6509,4.75,1.7362517434233895,ar,[-4.64541577 -7.50437057],-4.645415765560101,-7.504370574143872
6510,4.75,1.867242598279895,ar,[-0.12362055  2.63324248],-0.12362054518121854,2.633242476674359
6511,4.75,4.182378626192168,ar,[-3.73057537  6.39937619],-3.730575369083223,6.3993761916542
6512,4.75,4.003308401103186,ar,[-3.99698965  5.67006287],-3.996989647972864,5.6700628728180655
6513,4.75,2.619855524835662,ar,[-0.53741302  6.32324091],-0.5374130231495031,6.3232409061452435
6514,4.75,2.0207335615682567,ar,[6.51340312 5.82246747],6.513403120455718,5.822467466131062
6515,4.75,1.9405711660914542,ar,[ 1.28358782 -1.42515046],1.2835878175586908,-1.4251504592451494
6516,4.75,1.929993163104724,ar,[4.80642208 3.7996611 ],4.80642208047501,3.799661104965342
6517,4.75,3.537783672754257,ar,[-3.519628    4.91295493],-3.51962799917911,4.912954931911416
6518,4.75,3.8625801332640792,ar,[-5.14444558  3.43943598],-5.144445584173437,3.439435982044916
6519,4.75,2.1189981936997415,ar,[4.86016755 2.50346132],4.86016755025646,2.5034613204209255
6520,4.75,1.7898571572934519,ar,[-0.44136761  0.96732522],-0.44136761001678854,0.9673252226163013
6521,4.75,2.0564401170279836,ar,[-3.30303333 -9.16430361],-3.3030333257802416,-9.164303608010124
6522,4.75,4.675984352719483,ar,[-9.23598274 -0.66250529],-9.235982736393314,-0.6625052924775211
6523,4.75,2.0381698779576154,ar,[0.53487784 4.73987995],0.534877835160095,4.7398799484396
6524,4.75,1.9040093306582817,ar,[1.50342474 5.22390675],1.5034247431575969,5.22390674765436
6525,4.75,1.9412589229685817,ar,[2.17383684 6.5649491 ],2.1738368445672016,6.564949098644805
6526,4.75,7.583665377204275,ar,[-11.70556076   1.01532837],-11.705560755007253,1.0153283728530516
6527,4.75,1.778836329606899,ar,[4.12448308 6.15286829],4.124483075984946,6.152868287465831
6528,4.75,1.8394690661652005,ar,[-2.18821748 -0.82350648],-2.188217484034148,-0.8235064824521915
6529,4.75,1.8079354131718164,ar,[1.93514079 4.69507479],1.9351407908674214,4.6950747858804505
6530,4.75,2.829528472661092,ar,[9.80698225 6.65563144],9.806982253949915,6.655631444042349
6531,4.75,2.0027885407955393,ar,[2.10325869 6.91974856],2.103258694040761,6.919748556942679
6532,4.75,6.7677387296520335,ar,[-10.00985674   2.18499758],-10.00985674274707,2.1849975758761166
6533,4.75,3.0217311606102633,ar,[-1.00461482  7.04571793],-1.004614817842517,7.0457179265613314
6534,4.75,3.2752560661440535,ar,[-6.13311251  0.25362631],-6.133112505854355,0.25362630781666107
6535,4.875,3.5414936940428428,ar,[7.31507087 0.51706468],7.3150708730173,0.5170646847759657
6536,4.875,2.6032383608861402,ar,[ 2.00691752 -4.14133269],2.006917518592544,-4.14133269115939
6537,4.875,1.801832745932698,ar,[-5.47872354 -6.5797604 ],-5.4787235431035555,-6.579760397585523
6538,4.875,2.0893841769423256,ar,[-2.87122449  0.02467864],-2.8712244942180845,0.02467863570587228
6539,4.875,1.7588668596353965,ar,[1.12791753 0.37210805],1.1279175331251028,0.3721080508133495
6540,4.875,2.5780864106058017,ar,[-4.78608664 -0.1450983 ],-4.7860866407762614,-0.14509830459877524
6541,4.875,6.319581203547613,ar,[12.61049863  2.4285262 ],12.6104986345899,2.4285261959108237
6542,4.875,1.8832454938920016,ar,[-0.36472402 -3.36696806],-0.36472402217826705,-3.366968063487438
6543,4.875,3.1294151054365758,ar,[-6.90555725 -1.35694777],-6.9055572540694765,-1.3569477654117783
6544,4.875,2.459434242210634,ar,[ 1.33861436 -4.47242235],1.3386143598235236,-4.472422345441737
6545,4.875,3.72947680518682,ar,[-3.98553161  4.75595821],-3.9855316074516236,4.7559582050267775
6546,4.875,2.351042500863273,ar,[-2.38579884  2.19351015],-2.385798839006223,2.193510145748903
6547,4.875,2.161476799360074,ar,[0.74118093 5.96148277],0.7411809264644782,5.961482768583624
6548,4.875,1.7648918399757496,ar,[2.20329825 2.52753694],2.2032982496459983,2.527536938137064
6549,4.875,2.415585216502099,ar,[ 1.20928217 -4.34380228],1.209282165721911,-4.343802280612685
6550,4.875,4.210455420175327,ar,[ 5.53902338 -3.7845838 ],5.539023383515964,-3.7845837978444754
6551,4.875,5.727321008798867,ar,[  2.35071187 -11.71256764],2.3507118746677502,-11.712567639728228
6552,4.875,1.7726140320216648,ar,[0.5212477  0.86370927],0.5212476989878683,0.8637092696980665
6553,4.875,3.3578241231349923,ar,[ -1.21959021 -11.56189267],-1.2195902057511299,-11.561892668928559
6554,4.875,3.7171902941718593,ar,[ 4.10280534 -4.63064832],4.102805342791348,-4.630648316425926
6555,4.875,2.4298729417459075,ar,[ 3.75257243 -0.64795544],3.7525724303981454,-0.6479554411945236
6556,4.875,1.8638065479177466,ar,[1.92155414 0.11083144],1.921554144212013,0.11083144374516433
6557,4.875,3.098289793929499,ar,[-6.4222758 -0.5914592],-6.42227579747992,-0.591459195633815
6558,4.875,1.7718754975067137,ar,[2.7904936 4.7817078],2.7904935961744535,4.781707798249843
6559,4.875,1.7651834967021118,ar,[-1.26100347 -1.20278825],-1.2610034655947644,-1.2027882480208585
6560,4.875,1.7876304406763879,ar,[3.00717033 5.98449187],3.007170329596663,5.984491870185187
6561,4.875,1.7676736573880372,ar,[1.8079623  2.03493509],1.8079623021186821,2.0349350934542874
6562,4.875,1.7488442525889498,ar,[0.82262952 0.3654866 ],0.8226295191711912,0.3654866025420144
6563,4.875,1.7504764879765544,ar,[-4.93775672 -7.85636162],-4.9377567187143505,-7.856361618791114
6564,4.875,2.1877199655348165,ar,[4.93319741 2.23901099],4.9331974071061815,2.2390109935290585
6565,4.875,1.822212498939627,ar,[-6.37354737 -7.50913741],-6.373547365981694,-7.509137408000835
6566,4.875,1.75485435028954,ar,[0.95773311 2.2535692 ],0.957733113174205,2.2535691966085722
6567,4.875,4.8411149845107975,ar,[-4.09656857  7.44258703],-4.09656857212582,7.44258702793297
6568,4.875,6.193733284995943,ar,[ 6.95901392 -5.84327436],6.959013923649783,-5.843274356316598
6569,4.875,2.0839048406307947,ar,[0.38081634 4.9677386 ],0.3808163410503288,4.967738602391528
6570,4.875,1.7587598508203772,ar,[0.95222286 1.57832516],0.9522228567505512,1.5783251600242176
6571,4.875,2.790784235101092,ar,[6.04441068 1.23400738],6.044410683181771,1.2340073777527982
6572,4.875,4.457299335359829,ar,[-3.91827719  6.75542868],-3.9182771918791577,6.755428675947852
6573,4.875,1.748500317496836,ar,[1.6598184  2.73335242],1.6598183982794323,2.7333524249737513
6574,4.875,1.854056259468963,ar,[0.85441937 3.90726172],0.8544193713964378,3.9072617203999536
6575,4.875,1.8782170770402193,ar,[ 8.80193723 15.85710071],8.801937228018012,15.857100711224364
6576,4.875,1.7779041841649221,ar,[0.19362145 1.03664071],0.19362144824676067,1.0366407099390018
6577,4.875,1.7643966965250641,ar,[2.3965231  2.51186947],2.396523099418395,2.511869465355265
6578,4.875,5.683832793892426,ar,[ 7.77285395 -3.65903569],7.772853945833481,-3.6590356887958264
6579,4.875,3.8129923151467326,ar,[ 3.74402318 -5.30997292],3.744023180365832,-5.309972919617332
6580,4.875,1.9473521819352317,ar,[-2.37254344 -0.19691668],-2.3725434362466373,-0.19691668284500646
6581,5.0,3.3169887209278235,ar,[ 4.20040952 -3.29093285],4.200409515612094,-3.290932845221619
6582,5.0,2.1134987299732444,ar,[-6.84360691 -5.61816234],-6.843606914391626,-5.618162343517554
6583,5.0,2.372603256487574,ar,[5.04060795 1.48744792],5.040607951553909,1.487447918797323
6584,5.0,6.433383138119618,ar,[ 7.08069547 -6.07534529],7.080695470131696,-6.07534529367566
6585,5.0,3.891895144587559,ar,[10.52793546  4.50676222],10.527935456661934,4.506762217525687
6586,5.0,2.5408371700429884,ar,[ 4.10441255 -0.58829145],4.104412545765253,-0.5882914519066403
6587,5.0,1.8528577528813797,ar,[0.76403455 3.6005021 ],0.7640345471750527,3.60050210457707
6588,5.0,2.2560761183142053,ar,[4.26462988 0.87106451],4.26462988404,0.8710645073435173
6589,5.0,1.8958832458391146,ar,[0.26642451 3.27987109],0.26642450790302924,3.279871091201589
6590,5.0,2.2260465303349863,ar,[-1.30441194 -7.32266575],-1.304411944075797,-7.32266574742864
6591,5.0,2.73755932453668,ar,[ 3.923282   -1.75885479],3.9232820022054087,-1.758854785229496
6592,5.0,3.873741036347212,ar,[ 4.44820827 -4.50373703],4.448208272238182,-4.5037370281739655
6593,5.0,1.7648416747185296,ar,[-6.05696113 -8.6519593 ],-6.056961130314612,-8.651959297496326
6594,5.0,1.8143738177443427,ar,[-0.80403086  0.58168075],-0.8040308579117117,0.5816807530582945
6595,5.0,2.998423692651109,ar,[-4.46072505  1.94664409],-4.460725048959868,1.9466440857279794
6596,5.0,2.2234373662714098,ar,[-4.16790896 -0.96909306],-4.167908961550819,-0.9690930579316187
6597,5.0,4.224441814721908,ar,[-1.40431285  9.91650268],-1.4043128526747581,9.916502676422855
6598,5.0,1.9852797835524139,ar,[-1.79884315 -6.42035071],-1.7988431504696458,-6.420350708361263
6599,5.0,4.098235591954586,ar,[ 6.76136402 -1.71003057],6.761364023977321,-1.7100305668505849
6600,5.0,2.7150598503718175,ar,[ 1.21653132 -5.70041786],1.2165313237587998,-5.7004178571638855
6601,5.0,1.855496504285196,ar,[2.15994397 5.87283446],2.1599439730171057,5.872834457074957
6602,5.0,3.439826223967871,ar,[8.06951294 2.11260875],8.069512940601514,2.1126087541047744
6603,5.0,10.418156061294772,ar,[10.86369907 -6.34611476],10.863699069718404,-6.346114758181095
6604,5.0,1.898598926837078,ar,[-1.72333737  0.18377116],-1.7233373650453576,0.1837711616673876
6605,5.0,2.5896952661624306,ar,[-0.48499726  6.30349984],-0.48499725785477793,6.303499840967427
6606,5.0,3.84480419712255,ar,[ 6.75081568 -1.0125028 ],6.750815679859651,-1.012502798180799
6607,5.0,7.270083913517128,ar,[-6.9406442   7.67322471],-6.940644200388254,7.6732247120913035
6608,5.0,2.3495338967301453,ar,[ 1.28813897 -3.98593863],1.2881389704946016,-3.985938627597947
