,Strength,MSE,Method,A,A0,A1
10742,8.75,4.050519969416049,ar,[-9.02095876 11.11506698],-9.02095875866428,11.115066982191815
10743,8.75,2.799354089570159,ar,[ 6.00696404 22.0467198 ],6.00696404339243,22.046719800903123
10744,8.75,3.3215078770148585,ar,[13.27695739  0.57777342],13.27695739255324,0.5777734242528632
10745,8.75,2.8452751266345166,ar,[ 9.32314185 -1.10959939],9.323141854308231,-1.1095993886007354
10746,8.75,2.6100124007204597,ar,[ -1.99460166 -16.35888653],-1.9946016552091965,-16.35888652871707
10747,8.75,2.283471400211556,ar,[ 2.615019   11.83236089],2.615018997998321,11.832360892835217
10748,8.75,2.483970180200671,ar,[-11.88531776  -8.11272482],-11.885317756377693,-8.112724815677897
10749,8.75,2.2839966203361373,ar,[1.60647997 5.15162685],1.6064799650700106,5.15162684795762
10750,8.75,2.8563291299893327,ar,[-6.00627658  7.29495217],-6.0062765762180765,7.294952173289735
10751,8.75,2.7419108061995874,ar,[ 4.38809768 -3.99937631],4.388097681909462,-3.999376308983722
10752,8.75,2.2866790584006647,ar,[ 6.89239414 13.06885557],6.892394135226974,13.06885557053865
10753,8.875,2.1876545299001227,ar,[ 9.14901366 11.43124306],9.149013661564883,11.431243057964178
10754,8.875,2.1532118078198064,ar,[3.83349388 6.2278267 ],3.8334938834507635,6.227826701544897
10755,8.875,3.15471149631117,ar,[ 0.38558705 16.3923908 ],0.3855870487688953,16.39239079972441
10756,8.875,2.690293338075276,ar,[  0.10738474 -11.74598738],0.10738473950208123,-11.745987375469893
10757,8.875,3.139254311108995,ar,[ 7.18669431 -5.21408347],7.1866943140791735,-5.214083469729958
10758,8.875,2.16867900881106,ar,[2.19401971 6.72886178],2.194019707202722,6.728861784029275
10759,8.875,2.293343507026969,ar,[ 0.59395156 -5.31183771],0.5939515635184056,-5.311837707440935
10760,8.875,2.348771599433626,ar,[ 0.27995111 -0.50482494],0.2799511091786905,-0.5048249431598317
10761,8.875,2.3615053633157777,ar,[ 0.15449547 -2.41997841],0.1544954729487973,-2.419978409820813
10762,8.875,2.186574474771064,ar,[2.42979326 3.05718746],2.4297932552068215,3.057187463078146
10763,8.875,3.3337647705682967,ar,[ 8.00240332 -7.32425639],8.00240331796413,-7.324256392160662
10764,8.875,3.0114431586887696,ar,[-10.24054551   2.55391791],-10.24054550623471,2.5539179054586025
10765,8.875,2.138890099054152,ar,[-3.8322646  -0.88838918],-3.8322645962820108,-0.8883891774326209
10766,8.875,2.7164089389896646,ar,[-11.55489528  -2.77988417],-11.55489527857196,-2.779884170231753
10767,8.875,2.3615640141309395,ar,[3.34237326 5.31185406],3.342373255119531,5.311854057151368
10768,8.875,2.2880065409622365,ar,[4.3514018  6.04443438],4.351401800162003,6.044434377756019
10769,8.875,3.5682423618234753,ar,[-4.81600232 12.96412609],-4.816002324022203,12.96412608621804
10770,8.875,2.977914909210887,ar,[ 8.87132857 -2.2442887 ],8.871328566571725,-2.244288698312888
10771,8.875,2.4182212809239334,ar,[-3.53544311  3.87581578],-3.535443109077072,3.875815775866058
10772,8.875,2.081460290370497,ar,[5.96020387 7.30022829],5.960203866531102,7.300228291223483
10773,8.875,2.2741833133386713,ar,[3.81628338 4.28425876],3.8162833781312697,4.284258762985186
10774,8.875,2.448132310719904,ar,[-7.61845609 -0.66923636],-7.618456093572551,-0.6692363598132538
10775,8.875,2.0857813114242583,ar,[2.95237715 2.28900165],2.95237715442209,2.2890016457097895
10776,8.875,3.8618504392310604,ar,[ 0.12243317 22.87138308],0.12243317446315602,22.871383080690997
10777,8.875,2.153774590970461,ar,[-0.32978721  1.16689927],-0.3297872128868183,1.166899272937613
10778,8.875,3.0746781868760626,ar,[11.97929003  0.23797625],11.979290027198394,0.23797624895361755
10779,8.875,3.439708091006034,ar,[  3.24700155 -14.56787495],3.247001550805394,-14.567874948568894
10780,8.875,2.618433312493536,ar,[ 4.31388531 -3.59449696],4.313885311882893,-3.5944969598696277
10781,8.875,2.675309164556396,ar,[ 2.93128572 16.15850228],2.931285718779303,16.158502281045852
10782,8.875,2.740322457935582,ar,[-4.29970659  7.61573963],-4.299706587786234,7.61573962742699
10783,8.875,4.681308897996603,ar,[-13.68178308   8.55615434],-13.681783075508598,8.556154342252762
10784,8.875,2.116175010185058,ar,[-4.64436498 -6.77462384],-4.644364980904969,-6.774623844448243
10785,8.875,5.508159606112703,ar,[-19.52841442   3.57954352],-19.528414415772406,3.5795435200324373
10786,8.875,2.2239230007399238,ar,[16.10871888 23.54263591],16.108718879649384,23.54263590975025
10787,8.875,3.331005598503756,ar,[-9.26099933  3.25107193],-9.260999331348707,3.251071929349591
10788,8.875,2.1295116841748305,ar,[ -8.61721325 -10.5637565 ],-8.6172132458933,-10.56375649684207
10789,8.875,3.684362911764806,ar,[-11.40100289   6.84152934],-11.401002889027907,6.841529342663992
10790,8.875,2.237590066995518,ar,[ -6.77410127 -19.84819796],-6.774101266568636,-19.848197959285976
10791,8.875,2.725206553749553,ar,[11.96296873  5.56887779],11.962968727652122,5.568877787843766
10792,8.875,2.151124197045783,ar,[-4.60958983 -3.70035609],-4.609589834792169,-3.7003560853618294
10793,8.875,2.265584256949375,ar,[3.60043601 7.42461135],3.600436013886321,7.4246113524425175
10794,8.875,4.137531392684577,ar,[13.81744415 -4.9217009 ],13.817444149413799,-4.921700897713756
10795,8.875,2.347533563631656,ar,[-0.68110144 -4.04284883],-0.6811014449887359,-4.042848833385856
10796,8.875,2.2114762054669836,ar,[-1.31746628 -2.0808886 ],-1.317466281040485,-2.080888597850849
10797,8.875,2.089028743959243,ar,[-3.73102948 -3.22751626],-3.731029476309201,-3.2275162616345527
10798,8.875,2.181169169046797,ar,[-3.34734611  0.5241514 ],-3.3473461077829527,0.5241514003537138
10799,8.875,1.9881580041702585,ar,[3.38107992 3.96887045],3.381079917224272,3.968870450291017
10800,8.875,2.431845293844809,ar,[-0.59838804  7.39248483],-0.5983880377678373,7.392484826065503
10801,8.875,6.68156292364471,ar,[-9.80573906 24.89709176],-9.805739062229602,24.897091760688074
10802,8.875,2.3521364280197687,ar,[ -4.35439324 -13.81560139],-4.354393238746371,-13.815601390267242
10803,8.875,2.6639039108576226,ar,[-2.13703332  8.99983126],-2.1370333204170233,8.999831262592574
10804,8.875,2.31096029748363,ar,[ -3.66804959 -11.19321524],-3.668049588880017,-11.193215240400333
10805,8.875,2.242706314774767,ar,[-3.59762013 -1.23359888],-3.5976201299153687,-1.233598882050354
10806,8.875,2.284149117258323,ar,[-9.02975149 -9.11885844],-9.029751492602108,-9.118858443621479
10807,8.875,2.373749330587039,ar,[-6.52922127 -1.32262971],-6.529221273545124,-1.3226297119581671
10808,8.875,2.087408662934097,ar,[7.76039013 7.12372875],7.760390128731046,7.123728748663704
10809,8.875,2.363389429610839,ar,[ -4.11993561 -15.19658213],-4.119935606424049,-15.196582127330974
10810,8.875,2.237295649335346,ar,[ -7.68351928 -15.30259395],-7.683519282004455,-15.302593950019585
10811,8.875,2.358913171919299,ar,[7.58493319 6.1113016 ],7.584933191259826,6.111301602081176
10812,8.875,2.3003546906967967,ar,[ 0.08276953 -3.51753768],0.08276952617822388,-3.5175376843499313
10813,8.875,2.568997023294978,ar,[ -1.29712499 -12.29653906],-1.2971249892413463,-12.296539061407612
10814,8.875,2.5487244387497645,ar,[  0.6200267 -11.2197655],0.6200267011479941,-11.21976550138551
10815,8.875,2.384435484725778,ar,[-0.88628538 -7.25393337],-0.8862853754099986,-7.25393336554472
10816,8.875,4.448476285615292,ar,[  7.68157752 -13.86618845],7.681577519090159,-13.866188449265957
10817,8.875,3.4577089393743745,ar,[-6.85546441 11.97162235],-6.855464413071707,11.971622346647607
10818,8.875,3.0296767320874975,ar,[-1.3437029  12.63250409],-1.3437029025798115,12.63250408923533
10819,8.875,3.046171991814858,ar,[-1.86672623 11.75524658],-1.8667262304132104,11.755246584185713
10820,8.875,2.277343849128438,ar,[-3.68722191 -7.2717714 ],-3.6872219125265953,-7.271771402160837
10821,8.875,2.2460176505911074,ar,[-1.57585825  1.53349282],-1.575858249587662,1.5334928200711078
10822,8.875,4.562572797365251,ar,[-12.27170104  10.11634159],-12.271701043087594,10.116341590837974
10823,8.875,2.2244896504794314,ar,[ 0.07765003 -2.16241802],0.07765002579888501,-2.162418024448498
10824,8.875,2.8015036242950444,ar,[ 2.69671803 -8.58538374],2.69671802733814,-8.585383741827993
10825,8.875,3.39445464249919,ar,[ -1.95764546 -20.39128764],-1.957645462912632,-20.391287644480187
10826,8.875,2.410423458763145,ar,[4.53402973 1.23020183],4.534029727181642,1.2302018282899554
10827,8.875,2.269611646726744,ar,[-1.26933136 -6.03968804],-1.2693313600566252,-6.0396880429894
10828,8.875,2.935068389521255,ar,[ -0.60366599 -15.40442343],-0.6036659914380201,-15.40442343191392
10829,8.875,2.20969950852305,ar,[-2.24440451 -1.52591879],-2.2444045078053345,-1.5259187930046616
10830,8.875,7.223611543237095,ar,[-21.83304429   7.18530211],-21.83304429285701,7.185302108628481
10831,8.875,2.2904641873856244,ar,[1.97655639 6.2141744 ],1.9765563879714982,6.2141744029547255
10832,8.875,2.199964566986768,ar,[4.13720697 8.07455452],4.137206970667051,8.074554522490304
10833,8.875,3.7889091076062225,ar,[  7.02477458 -12.53189437],7.024774582058622,-12.53189437451544
10834,8.875,2.6269714173378578,ar,[23.73038611 20.0279012 ],23.730386107757507,20.027901199130124
10835,8.875,2.263708664360624,ar,[ -5.11151174 -13.03390572],-5.111511735343887,-13.03390572499352
10836,8.875,2.3978401770374367,ar,[-1.31146019 -6.65517408],-1.3114601860051667,-6.655174076782755
10837,8.875,4.047279217303574,ar,[  9.70678294 -10.18731938],9.706782943577883,-10.18731937691991
10838,8.875,2.421340481828911,ar,[ -2.35278768 -10.96494465],-2.352787676723374,-10.964944653758671
10839,8.875,3.9217336865948393,ar,[11.55026959 -6.80005775],11.550269587376391,-6.800057754769885
10840,8.875,2.3497147969539784,ar,[-3.04917744 -1.19291974],-3.0491774393404207,-1.1929197383218324
10841,8.875,2.350818184584755,ar,[-8.7504621  -5.45895653],-8.7504620963736,-5.458956530302999
10842,9.0,2.1053133421956343,ar,[-0.18264364 -4.43746755],-0.1826436424962155,-4.437467545693837
10843,9.0,2.314992837573239,ar,[ 0.87875402 -2.45957265],0.8787540216670807,-2.459572648382257
10844,9.0,3.5173119028177298,ar,[-13.48245989   1.32803528],-13.48245988631445,1.3280352762262566
10845,9.0,4.442142170033632,ar,[-8.72576234 13.79590614],-8.725762340202278,13.795906138699578
10846,9.0,2.325620580081659,ar,[ 2.94168618 -0.25218478],2.941686179317391,-0.25218477627527064
10847,9.0,2.633678870583617,ar,[-7.31995675  0.98459549],-7.319956747698623,0.9845954911597027
10848,9.0,2.613492143465776,ar,[ 1.52229378 13.6858733 ],1.5222937785981465,13.68587330213508
10849,9.0,2.32804502116439,ar,[2.23885487 5.35121119],2.238854868857204,5.3512111939631675
10850,9.0,5.7186198202421386,ar,[-9.6343845  20.30324788],-9.634384500658157,20.303247877755236
10851,9.0,3.2141904912752493,ar,[-5.13194563 10.38045487],-5.131945629761074,10.3804548736842
10852,9.0,2.2584206741070396,ar,[-1.34296324 -3.1595626 ],-1.342963241604031,-3.1595625975194017
10853,9.0,2.366547253862608,ar,[6.22086976 3.44022128],6.220869759305972,3.44022128489342
10854,9.0,2.264479438419057,ar,[-5.38612382 -4.73578169],-5.386123820664213,-4.735781686399149
10855,9.0,2.8534033767980542,ar,[15.67196796  8.87042312],15.671967956645233,8.870423120518932
10856,9.0,2.8190343195235337,ar,[-9.65955473  1.06889891],-9.659554725512836,1.068898912184934
10857,9.0,2.0813842320936664,ar,[-0.73403669  0.46884015],-0.7340366936700085,0.4688401451824207
10858,9.0,5.21141742208559,ar,[-11.29588866  14.8917028 ],-11.295888664774372,14.891702796699066
10859,9.0,4.332798166888028,ar,[-11.84827206   9.52256722],-11.848272060222625,9.522567221475342
10860,9.0,3.4676153113180144,ar,[-9.24664813  6.69743691],-9.246648131489788,6.697436911652464
10861,9.0,4.684869874563701,ar,[-13.1335678    7.27317867],-13.133567801294483,7.2731786749039555
10862,9.0,2.321511603309442,ar,[-0.14989939  1.21692589],-0.14989939308534636,1.2169258920956885
10863,9.0,3.6591433469541226,ar,[-7.05609795 10.0688122 ],-7.056097952476591,10.068812200473142
10864,9.0,2.975344063417071,ar,[13.44974765  3.81279608],13.449747649901637,3.8127960765086626
10865,9.0,2.352766266049074,ar,[-3.74442592 -8.72952127],-3.7444259235418547,-8.729521266631096
10866,9.0,3.210088121395988,ar,[  3.44208095 -12.90209454],3.442080953985049,-12.902094541071582
10867,9.0,2.320448419793032,ar,[5.65797609 5.73324617],5.657976087813671,5.733246169834937
10868,9.0,4.946791275027133,ar,[-8.17894055 18.46636675],-8.1789405469628,18.466366749435
10869,9.0,2.800509871360164,ar,[-6.96997706  4.27896584],-6.969977056930793,4.278965837281862
10870,9.0,2.6159455156286575,ar,[ 4.64320903 -2.03650507],4.643209026777897,-2.036505069298189
10871,9.0,2.1177388588081447,ar,[ -5.70624124 -12.66580077],-5.706241242950802,-12.665800774679417
10872,9.0,2.4487999327592713,ar,[5.08210971 2.42415768],5.082109710559902,2.4241576797140034
10873,9.0,3.7033502822795397,ar,[-4.02786488 13.86718088],-4.027864876807483,13.867180876567765
10874,9.0,2.350532858047287,ar,[-4.71626389  0.90202787],-4.716263885641263,0.9020278731023711
10875,9.0,2.4508176554548715,ar,[ 5.30301156 -1.79650125],5.303011559942904,-1.7965012509927345
10876,9.0,3.596617070134025,ar,[-20.24437031  -8.57174275],-20.24437030525494,-8.57174275330241
10877,9.0,2.4399669997486004,ar,[15.77749135 12.92323395],15.777491347079383,12.923233951580162
10878,9.0,3.821813825121123,ar,[  8.57313702 -11.58533652],8.573137015139434,-11.585336519757131
10879,9.0,2.345708711506897,ar,[-2.95920775 -0.7672789 ],-2.9592077480604204,-0.7672788998523983
10880,9.0,2.320792425744375,ar,[11.36203263  7.31303653],11.362032633119007,7.313036532840529
10881,9.0,4.756984861666601,ar,[22.71683402  3.11588865],22.716834015980954,3.1158886529944834
10882,9.0,4.07953744434026,ar,[11.09126039 -7.97898284],11.091260392125434,-7.978982841350603
10883,9.0,2.9883188866641133,ar,[14.64428082  7.2435712 ],14.644280815845026,7.243571199138556
10884,9.0,3.4663051480505875,ar,[-13.43055758   2.72934672],-13.43055758145278,2.729346722174984
10885,9.0,2.957698328260398,ar,[  1.11508048 -12.95947251],1.115080484949294,-12.95947251169407
10886,9.0,4.342340876480397,ar,[-15.54914375   4.40855395],-15.54914375007207,4.408553953937922
10887,9.0,2.2951398666699294,ar,[ -9.40910932 -14.71465399],-9.40910931845472,-14.714653988998268
10888,9.0,2.726972409970736,ar,[13.49354684  6.07400542],13.493546841388271,6.07400541664538
10889,9.0,2.3031745331546154,ar,[4.92645887 1.37900932],4.9264588713238995,1.3790093219321213
10890,9.0,2.753665245322304,ar,[-7.63601235  1.37298768],-7.6360123499010495,1.3729876761494084
10891,9.0,2.190097677760109,ar,[-1.09207858 -3.07639098],-1.092078581045269,-3.0763909808812344
10892,9.0,2.3186063234685013,ar,[-0.22398243  1.64990822],-0.22398243374349122,1.6499082192531471
10893,9.0,2.17742008550513,ar,[1.80860689 1.78278157],1.808606894306742,1.7827815651058754
10894,9.0,2.6406317084807815,ar,[ -4.73920692 -16.31423599],-4.73920691941747,-16.31423598731123
10895,9.0,2.189236356155517,ar,[-5.18391418 -4.33904854],-5.1839141794249715,-4.339048537442473
10896,9.0,1.9801077815996981,ar,[-4.49978424 -5.44941796],-4.499784239819678,-5.44941796310021
10897,9.0,2.1894126027946794,ar,[-3.25153578 -2.97643126],-3.2515357757781853,-2.9764312586417927
10898,9.0,2.500092447574354,ar,[-4.14985972  4.49934991],-4.149859716724772,4.499349914973311
10899,9.0,2.22948792285396,ar,[ -6.16081048 -11.72555617],-6.160810478243718,-11.725556167648875
10900,9.0,2.23036337009927,ar,[-1.55684798  2.52162759],-1.5568479838886173,2.5216275891721964
10901,9.0,2.3670229795021602,ar,[-2.16338244  0.60399483],-2.1633824428241466,0.6039948274134561
10902,9.0,2.1168248796174223,ar,[8.45290755 7.54111432],8.45290754825631,7.541114320033044
10903,9.0,2.6771105839654776,ar,[9.21021788 0.24258692],9.210217877365814,0.2425869165867978
10904,9.0,5.241378567620298,ar,[15.38330248 -8.29881004],15.383302479020239,-8.298810037549305
10905,9.0,2.6996928226484846,ar,[-10.81753173  -5.10318429],-10.81753173338564,-5.103184289012833
10906,9.0,2.2213217977400546,ar,[-3.66474283 -2.19903079],-3.6647428302978065,-2.1990307923493284
10907,9.0,2.329809952396158,ar,[-2.91969528  3.42022   ],-2.919695277830004,3.4202200038292863
10908,9.0,3.6479457448656603,ar,[17.67637202  3.6119782 ],17.676372023232158,3.6119782031965695
10909,9.0,5.177895751647715,ar,[-11.11609562  13.78001965],-11.116095621547984,13.78001965350762
10910,9.0,4.27355988540223,ar,[  0.04071287 -23.42904047],0.040712868187896545,-23.429040474293036
10911,9.0,2.091342083543389,ar,[-0.76888597 -0.7577135 ],-0.7688859680575105,-0.7577134979206752
10912,9.0,2.370900837606606,ar,[-8.65669472 -4.21877679],-8.65669471949936,-4.218776794138266
10913,9.0,2.3644421751696956,ar,[-0.87894682  3.00969345],-0.8789468160493545,3.009693450399351
10914,9.0,2.3898284333681254,ar,[5.59693831 4.71556641],5.596938311068487,4.7155664100205845
10915,9.0,3.953588672196104,ar,[  5.82760673 -13.70071575],5.827606734843146,-13.700715754849298
10916,9.0,2.3680474375378737,ar,[-2.63595569  5.2065616 ],-2.6359556878425483,5.206561598226027
10917,9.0,3.4935603688923957,ar,[-5.6873149 12.1014963],-5.6873149039414335,12.101496296214581
10918,9.0,2.299910236924346,ar,[ 3.37484649 11.34508618],3.3748464890714396,11.34508617549081
10919,9.0,2.626375298332774,ar,[-9.72284626e-03  1.04737247e+01],-0.009722846261568574,10.473724650947956
10920,9.0,3.405673956358232,ar,[-12.79730079   1.86355562],-12.79730078552005,1.8635556222860359
10921,9.0,2.4021948156896085,ar,[11.22975292 10.79408311],11.229752920567899,10.794083109694615
10922,9.0,2.936893065898049,ar,[-0.9004892  12.10779904],-0.9004891983845064,12.10779903903803
10923,9.0,6.984875270199387,ar,[-23.28482436   5.35427903],-23.284824356184334,5.354279030798601
10924,9.0,2.4487611142663144,ar,[ 3.67117103 13.56909899],3.6711710335835,13.569098989377212
10925,9.0,4.7636771978532835,ar,[25.3794743   8.84315259],25.379474302270943,8.843152594870514
10926,9.0,3.854194726306181,ar,[  5.82909357 -12.41813174],5.829093572420762,-12.418131735106233
10927,9.0,3.4617414129521995,ar,[16.03512734  2.86336834],16.03512733754345,2.8633683364893803
10928,9.0,4.182269539085848,ar,[14.75032559 -4.67375997],14.75032559049359,-4.673759974483776
10929,9.0,2.341045964476463,ar,[-2.01784025  3.26864739],-2.0178402479887163,3.2686473894331285
10930,9.0,2.6563004756591138,ar,[-3.70918021  4.45182768],-3.7091802143738724,4.451827684334552
10931,9.0,2.2291876681433216,ar,[-5.75493453 -0.84314144],-5.754934525715399,-0.8431414443170331
10932,9.0,2.296666295146052,ar,[-3.00076206  0.1701231 ],-3.0007620622237314,0.17012310351977802
10933,9.125,2.3072570861082737,ar,[5.4649915  9.91839724],5.464991503067365,9.918397238811284
10934,9.125,2.376739898689437,ar,[5.72307774 4.54908097],5.723077743257742,4.549080968516454
10935,9.125,4.858968269358452,ar,[ 10.81819303 -12.56328728],10.818193028132475,-12.56328727516689
10936,9.125,3.4966499596717036,ar,[ 8.72948885 -5.42397249],8.729488845772774,-5.423972494255473
10937,9.125,2.896342352836589,ar,[ 3.97046403 -7.75512277],3.9704640332838292,-7.755122767183018
10938,9.125,2.3369703343851596,ar,[1.86312716 6.6919719 ],1.8631271585719908,6.6919718990198
10939,9.125,2.195304158050531,ar,[-0.92259052 -6.68595541],-0.9225905155664778,-6.685955412129227
10940,9.125,3.4703062963823577,ar,[-9.4136151   6.75718435],-9.413615099397484,6.757184346056716
10941,9.125,3.91610014511961,ar,[-12.00746176   6.72975233],-12.00746175948377,6.729752328154034
10942,9.125,2.2372742358814337,ar,[ -7.05547705 -12.99119803],-7.055477048582336,-12.991198025807927
10943,9.125,4.908504305689434,ar,[  7.77979316 -18.38057782],7.779793163035927,-18.380577816509675
10944,9.125,3.2003073347197066,ar,[  4.03574859 -10.37191833],4.035748590192379,-10.371918325187991
10945,9.125,3.0503132569645803,ar,[ 4.10985682 -6.7612184 ],4.109856818655626,-6.761218400379684
10946,9.125,2.239560935283075,ar,[-11.56956331 -16.33536277],-11.56956330944936,-16.335362769529127
10947,9.125,3.199806449351944,ar,[  4.66581128 -11.30087311],4.665811275037089,-11.3008731076586
10948,9.125,3.8985479789367172,ar,[  6.55672674 -13.29212399],6.556726740595266,-13.292123993685955
10949,9.125,3.0062511720997454,ar,[-15.17831694  -4.97186848],-15.178316938250319,-4.971868478857108
10950,9.125,3.0321842061856987,ar,[-15.25601454  -5.20887882],-15.256014536406918,-5.208878816433097
10951,9.125,4.202845908624904,ar,[-12.27622849   4.10404764],-12.276228485046063,4.104047635971048
10952,9.125,2.6616482712454945,ar,[-0.49446583 12.6153045 ],-0.49446583219654483,12.61530449745997
10953,9.125,2.5865566171529073,ar,[ 3.18109965 -7.90302589],3.1810996496269777,-7.903025891979287
10954,9.125,2.3043824668703654,ar,[9.25873213 4.33687882],9.258732126372754,4.3368788161889515
10955,9.125,2.8822444558315037,ar,[  1.51479402 -11.74582323],1.5147940157867077,-11.745823234549604
10956,9.125,2.7239754918573253,ar,[-0.4942071  12.74792283],-0.49420710290483705,12.747922832129035
10957,9.125,2.7214949764629717,ar,[14.93793669  9.27570128],14.937936685398418,9.275701284414515
10958,9.125,2.578421913619055,ar,[-8.25645161  0.72885527],-8.25645161287754,0.7288552704429655
10959,9.125,2.337123632380958,ar,[4.96951176 6.02384658],4.969511760758873,6.023846577317909
10960,9.125,2.2723989270473632,ar,[-6.71984892 -3.8447198 ],-6.719848917103556,-3.8447197984563695
10961,9.125,2.2980894246206005,ar,[6.96813492 5.21320509],6.96813492446541,5.213205087635911
10962,9.125,2.380933237065508,ar,[ 3.19175974 -4.67091033],3.1917597396322246,-4.670910331627169
10963,9.125,2.319166398163909,ar,[-0.45613901 -6.26404621],-0.45613901008111124,-6.264046205503448
10964,9.125,4.929306572579683,ar,[-24.6087841   -6.71094052],-24.608784101986288,-6.710940521939736
10965,9.125,3.480894848663199,ar,[19.89033196  7.93145156],19.89033196068115,7.931451563452182
10966,9.125,2.6909298893383604,ar,[-10.87435294  -2.16088861],-10.87435293738935,-2.1608886127042806
10967,9.125,2.304447706337724,ar,[6.01288558 6.33069953],6.0128855772632175,6.330699525448784
10968,9.125,2.245980103466013,ar,[-1.80709472 -8.34697527],-1.8070947190503976,-8.346975268396879
10969,9.125,2.310840197258563,ar,[1.80447462 7.24434925],1.8044746171533037,7.24434925160421
10970,9.125,2.1572125479915667,ar,[-5.40591898 -5.51975079],-5.405918977308513,-5.519750791929038
10971,9.125,3.2613588357938155,ar,[-10.9880059    1.80984173],-10.98800589827172,1.8098417306497645
10972,9.125,2.1911423890729522,ar,[2.96472439 7.23476134],2.9647243864452797,7.234761340724906
10973,9.125,2.3441612278658313,ar,[ 5.35337802 14.7303379 ],5.3533780199065255,14.73033789672474
10974,9.125,2.1800091925574376,ar,[2.21693927 2.98789913],2.216939274164737,2.9878991326245643
10975,9.125,2.2786284552122624,ar,[0.91058652 6.92574067],0.9105865230525815,6.925740673821877
10976,9.125,3.2072990087991946,ar,[ 9.85287827 -2.62989684],9.852878270423767,-2.629896836650212
10977,9.125,7.088230900675335,ar,[-21.24076912   9.87395313],-21.24076911990127,9.873953132324871
10978,9.125,2.481953402557695,ar,[-6.92018543 -1.15495714],-6.920185433573505,-1.1549571399812892
10979,9.125,2.748571178478247,ar,[-18.60705135 -14.24655827],-18.60705134547509,-14.24655827279761
10980,9.125,7.180679318885554,ar,[23.2198856  -5.64326423],23.219885603196175,-5.643264233672522
10981,9.125,4.833656704774692,ar,[-13.11679252   9.23690802],-13.116792521298983,9.236908015862547
10982,9.125,2.589695710898071,ar,[-11.86163003  -5.48200194],-11.861630027952174,-5.4820019447621755
10983,9.125,2.5900988741288007,ar,[-7.91826307 -0.50284977],-7.918263066292107,-0.5028497710353614
10984,9.125,2.4999373757124532,ar,[ 0.58674931 -9.38793222],0.586749307992338,-9.38793222102906
10985,9.125,3.2755966481571024,ar,[-15.25289363  -3.1187216 ],-15.252893626582402,-3.1187216020855706
10986,9.125,2.1413231616986144,ar,[2.12039513 1.27516337],2.1203951330290574,1.2751633702424738
10987,9.125,2.235690183954661,ar,[2.73045393 4.23793539],2.730453932039758,4.237935389913405
10988,9.125,2.065037867611368,ar,[-1.42775951 -4.97816512],-1.427759506133849,-4.978165120440331
10989,9.125,2.257951736255989,ar,[ 8.87194035 19.11054302],8.87194035145649,19.110543024354076
10990,9.125,2.7011721261698853,ar,[-4.01935398  5.41672256],-4.0193539828714995,5.416722562886542
10991,9.125,2.2892345050568865,ar,[-7.85143    -7.03747002],-7.8514299971100945,-7.037470015722426
10992,9.125,2.625747502465959,ar,[ 4.91166818 -6.86852388],4.911668183780529,-6.868523878970236
10993,9.125,2.731719514610399,ar,[-8.272614    2.65599716],-8.272614001727774,2.655997163231264
10994,9.125,2.2174189115180507,ar,[1.44034639 0.82728015],1.4403463867186863,0.8272801515737176
10995,9.125,2.1169515485640993,ar,[-7.27136942 -5.13280396],-7.271369416107813,-5.132803963348068
10996,9.125,4.6009933647164125,ar,[  9.29777484 -15.33324745],9.297774836062075,-15.333247453977782
10997,9.125,2.227503586824675,ar,[-0.40280202 -0.28815933],-0.4028020177525649,-0.2881593333382239
10998,9.125,11.75749315734137,ar,[ 17.82186531 -28.54354412],17.821865305235846,-28.543544120258662
10999,9.125,2.33770608100904,ar,[ 2.33046257 -1.04499194],2.3304625657739533,-1.0449919381587522
11000,9.125,2.3466693228830575,ar,[-7.95139728 -6.61595818],-7.951397284677583,-6.615958178689856
11001,9.125,2.4560372131139125,ar,[-9.69524883 -9.58279479],-9.695248831214219,-9.582794787982833
11002,9.125,7.976047002272621,ar,[ 22.81606428 -10.20289349],22.816064284238745,-10.20289348543574
11003,9.125,2.3425331297323027,ar,[-5.31385258  0.66297922],-5.313852582421419,0.662979219006636
11004,9.125,2.3468790455260926,ar,[-2.60879594  3.01464399],-2.6087959397462335,3.014643993542349
11005,9.125,2.910963645451891,ar,[-11.64024304  -0.66383942],-11.640243042079756,-0.6638394243075085
11006,9.125,2.323663019727429,ar,[-9.1847356  -6.66376407],-9.18473559667868,-6.663764069194413
11007,9.125,2.1764852727260076,ar,[7.24598779 6.30618715],7.245987786827631,6.306187151413338
11008,9.125,2.0560894003964605,ar,[ 0.4440714  -0.36105235],0.4440714034879854,-0.36105235250898343
11009,9.125,2.7160065181938644,ar,[-13.40734998  -4.51325182],-13.407349978889513,-4.513251817517172
11010,9.125,2.3667469315154905,ar,[10.83056517  6.63651899],10.8305651668042,6.636518992184472
11011,9.125,2.204103115639831,ar,[-0.78321449  4.31510621],-0.783214486294588,4.315106207206083
11012,9.125,2.4811708626757527,ar,[13.81643646  9.55153046],13.816436462300475,9.551530463161791
11013,9.125,3.0226882859427953,ar,[-3.49162595  9.62413758],-3.4916259520448616,9.624137578384726
11014,9.125,2.483676055927386,ar,[6.50204893 0.22649765],6.502048933573143,0.2264976535866641
11015,9.125,2.5586539403683344,ar,[ -2.4554842  -13.66155278],-2.455484199322897,-13.661552783475752
11016,9.125,4.095204043840556,ar,[13.12163277 -5.44881706],13.121632765223612,-5.448817055085512
